jnz,8,0.112676056338,0.876195478764
mov,34,0.478873239437,15.8262808352
lea,2,0.0281690140845,0.0547622174228
jz,3,0.0422535211268,0.123214989201
cmp,11,0.154929577465,1.65655707704
pop,2,0.0281690140845,0.0547622174228
retn,2,0.0281690140845,0.0547622174228
call,2,0.0281690140845,0.0547622174228
jmp,2,0.0281690140845,0.0547622174228
push,5,0.0704225352113,0.342263858892
