jnz,1,0.0204081632653,0.0195836768693
add,1,0.0204081632653,0.0195836768693
mov,10,0.204081632653,1.95836768693
lea,2,0.0408163265306,0.0783347074773
cmp,1,0.0204081632653,0.0195836768693
pop,3,0.0612244897959,0.176253091824
retn,2,0.0408163265306,0.0783347074773
call,13,0.265306122449,3.30964139092
jmp,1,0.0204081632653,0.0195836768693
and,1,0.0204081632653,0.0195836768693
push,14,0.285714285714,3.83840066639
