jnz,1,0.0217391304348,0.0208042245418
add,2,0.0434782608696,0.0832168981672
mov,24,0.521739130435,11.9832333361
xor,1,0.0217391304348,0.0208042245418
jz,1,0.0217391304348,0.0208042245418
cmp,2,0.0434782608696,0.0832168981672
or,1,0.0217391304348,0.0208042245418
pop,5,0.108695652174,0.520105613545
retn,2,0.0434782608696,0.0832168981672
call,3,0.0652173913043,0.187238020876
push,4,0.0869565217391,0.332867592669
